2021-09-23 09:45:00,698 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\product\ProductServiceImpl.class]
2021-09-23 09:45:00,699 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\singleApiCasesServiceImpl.class]
2021-09-23 09:45:00,700 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\web\WebProcessStepServiceImpl.class]
2021-09-23 09:45:00,702 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\web\WebProcessTestServiceImpl.class]
2021-09-23 09:45:00,707 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\utils\BetterHttpClient.class]
2021-09-23 09:45:00,744 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\utils\MyWebDriver.class]
2021-09-23 09:45:01,113 [main] DEBUG [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2021-09-23 09:45:01,444 [main] DEBUG [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2021-09-23 09:45:01,451 [main] DEBUG [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2021-09-23 09:45:01,453 [main] DEBUG [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata'
